================================================================================
Search Response Debug v3.2.0
Session start: 2026-01-13 17:58:47
================================================================================

[2026-01-13 17:58:47] [INFO] [Thread-512752423064] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-512752423064] 🚀 Search Response Debug v3.2.0 initializing...
[2026-01-13 17:58:47] [INFO] [Thread-512752423064] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] 🚀 Search Response Debug v3.2.0 loading...
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] 🔧 Installing comprehensive search hooks...
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$didReceivedNotification$45
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$didReceivedNotification$46
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$didReceivedNotification$47
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$didReceivedNotification$48
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getChannelRecommendations$438
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getChannelRecommendations$439
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getContentSettings$458
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getContentSettings$459
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getNextReactionMention$5
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getSavedReactionTags$442
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getSavedReactionTags$443
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getSavedReactionTags$444
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getSavedReactionTags$445
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getSponsoredMessages$395
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getSponsoredMessages$396
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$getSponsoredMessages$397
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$loadAppConfig$30
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$loadAppConfig$31
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$loadGlobalNotificationsSettings$190
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$loadGlobalNotificationsSettings$191
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$loadGlobalNotificationsSettings$192
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$loadGlobalNotificationsSettings$193
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$loadSignUpNotificationsSettings$196
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$loadSignUpNotificationsSettings$197
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$markMentionMessageAsRead$224
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$markMessageContentAsRead$222
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$onFolderEmpty$187
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processChatInfo$142
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processDialogsUpdate$218
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processDialogsUpdate$219
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processDialogsUpdateRead$213
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedChannelAdmins$62
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedDeleteTask$83
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedDeleteTask$84
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetsearchViewPager
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedDialogFilters$20
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateTextureViewPosition
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedDialogFilters$21
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedDialogs$207
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedDialogs$208
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedDialogs$209
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedDialogs$210
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedMessages$179
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedMessages$180
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessagesDrawable
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedMessages$183
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processLoadedMessages$184
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetinvalidateMessagesVisiblePart
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$357
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fputinvalidateMessagesVisiblePart
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$358
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateMessagesVisiblePart
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$359
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$360
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateTextureViewPosition
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$361
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetfragmentContextView
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$362
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetfragmentContextView
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$363
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: checkSavedMessagesTagHint
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$364
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: checkBotMessageHint
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$365
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: showBotMessageHint
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$366
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$367
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$368
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$369
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessages
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$370
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$371
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$372
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceMessagesDrawable
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$373
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetnavbarContentSourceWallpaperAndMessagesRenderNode
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$374
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetinvalidateMessagesVisiblePart
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$375
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: updateTextureViewPosition
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$376
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetfragmentContextView
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$377
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetfragmentContextView
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$378
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$379
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$380
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$381
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$382
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$383
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$384
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdateArray$385
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdates$352
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdates$353
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdates$354
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdates$355
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdates$356
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUpdatesQueue$303
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$processUserInfo$143
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$reloadMentionsCountForChannel$211
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fputshowSearchAsIcon
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$reloadMentionsCountForChannels$212
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetshowSearchAsIcon
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$reloadReactionsNotifySettings$194
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetshowSearchAsIcon
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$reloadReactionsNotifySettings$195
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgetmessagesSearchListContainer
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$renameSavedReactionTag$441
[2026-01-13 17:58:54] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: -$$Nest$fgettextSelectionHelper
[2026-01-13 17:58:54] [DETAILED] [Thread-493599114176] ✅ Hooked org.telegram.messenger.MessagesController response: lambda$requestContactToken$432
